,Year,Commodity Group,C03409V04104,Country,UNIT,VALUE
132773,2017,Dairy products and birds eggs (02),PT,Portugal,Euro Thousand,873.0
132774,2017,Dairy products and birds eggs (02),RO,Romania,Euro Thousand,1954.0
132775,2017,Dairy products and birds eggs (02),RU,Russia,Euro Thousand,0.0
132776,2017,Dairy products and birds eggs (02),SA,Saudi Arabia,Euro Thousand,37469.0
132777,2017,Dairy products and birds eggs (02),SE,Sweden,Euro Thousand,3794.0
132778,2017,Dairy products and birds eggs (02),SG,Singapore,Euro Thousand,17851.0
132779,2017,Dairy products and birds eggs (02),SI,Slovenia,Euro Thousand,4.0
132780,2017,Dairy products and birds eggs (02),SK,Slovakia,Euro Thousand,379.0
132781,2017,Dairy products and birds eggs (02),TH,Thailand,Euro Thousand,9791.0
132782,2017,Dairy products and birds eggs (02),TR,Turkey,Euro Thousand,16034.0
132783,2017,Dairy products and birds eggs (02),TW,Taiwan,Euro Thousand,376.0
132784,2017,Dairy products and birds eggs (02),US,USA,Euro Thousand,114292.0
132785,2017,Dairy products and birds eggs (02),XB,Great Britain,Euro Thousand,661753.0
132786,2017,Dairy products and birds eggs (02),XI,Northern Ireland,Euro Thousand,182070.0
132787,2017,Dairy products and birds eggs (02),ZA,South Africa,Euro Thousand,17414.0
132788,2017,Dairy products and birds eggs (02),ZZEU99,EU country not specified,Euro Thousand,35.0
132789,2017,Dairy products and birds eggs (02),ZZWORX27,Other countries,Euro Thousand,302204.0
132790,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",AT,Austria,Euro Thousand,418.0
132791,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",AU,Australia,Euro Thousand,200.0
132792,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",BE,Belgium,Euro Thousand,5182.0
132793,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",BG,Bulgaria,Euro Thousand,555.0
132794,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",BR,Brazil,Euro Thousand,0.0
132795,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",CA,Canada,Euro Thousand,3313.0
132796,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",CH,Switzerland,Euro Thousand,3593.0
132797,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",CN,China,Euro Thousand,37107.0
132798,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",CY,Cyprus,Euro Thousand,48.0
132799,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",CZ,Czech Republic,Euro Thousand,1428.0
132800,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",DE,Germany,Euro Thousand,24141.0
132801,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",DK,Denmark,Euro Thousand,8418.0
132802,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",EE,Estonia,Euro Thousand,174.0
132803,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",ES,Spain,Euro Thousand,76630.0
132804,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",FI,Finland,Euro Thousand,210.0
132805,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",FR,France,Euro Thousand,170709.0
132806,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",GR,Greece,Euro Thousand,1547.0
132807,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",HR,Croatia,Euro Thousand,0.0
132808,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",HU,Hungary,Euro Thousand,1.0
132809,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",IN,India,Euro Thousand,0.0
132810,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",IT,Italy,Euro Thousand,45532.0
132811,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",JP,Japan,Euro Thousand,15023.0
132812,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",KR,South Korea,Euro Thousand,16522.0
132813,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",LT,Lithuania,Euro Thousand,745.0
132814,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",LU,Luxembourg,Euro Thousand,13.0
132815,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",LV,Latvia,Euro Thousand,306.0
132816,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",MT,Malta,Euro Thousand,447.0
132817,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",MX,Mexico,Euro Thousand,0.0
132818,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",MY,Malaysia,Euro Thousand,517.0
132819,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",NL,Netherlands,Euro Thousand,22506.0
132820,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",NO,Norway,Euro Thousand,28.0
132821,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",PL,Poland,Euro Thousand,27644.0
132822,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",PT,Portugal,Euro Thousand,5952.0
132823,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",RO,Romania,Euro Thousand,501.0
132824,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",RU,Russia,Euro Thousand,0.0
132825,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",SA,Saudi Arabia,Euro Thousand,0.0
132826,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",SE,Sweden,Euro Thousand,3537.0
132827,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",SG,Singapore,Euro Thousand,1181.0
132828,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",SI,Slovenia,Euro Thousand,37.0
132829,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",SK,Slovakia,Euro Thousand,1428.0
132830,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",TH,Thailand,Euro Thousand,401.0
132831,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",TR,Turkey,Euro Thousand,1.0
132832,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",TW,Taiwan,Euro Thousand,1743.0
132833,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",US,USA,Euro Thousand,1153.0
132834,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",XB,Great Britain,Euro Thousand,49651.0
132835,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",XI,Northern Ireland,Euro Thousand,9435.0
132836,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",ZA,South Africa,Euro Thousand,55.0
132837,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",ZZEU99,EU country not specified,Euro Thousand,0.0
132838,2017,"Fish, crustaceans, molluscs and preparations thereof (03)",ZZWORX27,Other countries,Euro Thousand,79207.0
132839,2017,Cereals and cereal preparations (04),AT,Austria,Euro Thousand,615.0
132840,2017,Cereals and cereal preparations (04),AU,Australia,Euro Thousand,3181.0
132841,2017,Cereals and cereal preparations (04),BE,Belgium,Euro Thousand,216.0
132842,2017,Cereals and cereal preparations (04),BG,Bulgaria,Euro Thousand,77.0
132843,2017,Cereals and cereal preparations (04),BR,Brazil,Euro Thousand,7.0
132844,2017,Cereals and cereal preparations (04),CA,Canada,Euro Thousand,876.0
132845,2017,Cereals and cereal preparations (04),CH,Switzerland,Euro Thousand,556.0
132846,2017,Cereals and cereal preparations (04),CN,China,Euro Thousand,971.0
132847,2017,Cereals and cereal preparations (04),CY,Cyprus,Euro Thousand,76.0
132848,2017,Cereals and cereal preparations (04),CZ,Czech Republic,Euro Thousand,48.0
132849,2017,Cereals and cereal preparations (04),DE,Germany,Euro Thousand,2644.0
132850,2017,Cereals and cereal preparations (04),DK,Denmark,Euro Thousand,3649.0
132851,2017,Cereals and cereal preparations (04),EE,Estonia,Euro Thousand,0.0
132852,2017,Cereals and cereal preparations (04),ES,Spain,Euro Thousand,262.0
132853,2017,Cereals and cereal preparations (04),FI,Finland,Euro Thousand,32.0
132854,2017,Cereals and cereal preparations (04),FR,France,Euro Thousand,1933.0
132855,2017,Cereals and cereal preparations (04),GR,Greece,Euro Thousand,31.0
132856,2017,Cereals and cereal preparations (04),HR,Croatia,Euro Thousand,0.0
132857,2017,Cereals and cereal preparations (04),HU,Hungary,Euro Thousand,5.0
132858,2017,Cereals and cereal preparations (04),IN,India,Euro Thousand,32.0
132859,2017,Cereals and cereal preparations (04),IT,Italy,Euro Thousand,165.0
132860,2017,Cereals and cereal preparations (04),JP,Japan,Euro Thousand,30.0
132861,2017,Cereals and cereal preparations (04),KR,South Korea,Euro Thousand,195.0
132862,2017,Cereals and cereal preparations (04),LT,Lithuania,Euro Thousand,0.0
132863,2017,Cereals and cereal preparations (04),LU,Luxembourg,Euro Thousand,3.0
132864,2017,Cereals and cereal preparations (04),LV,Latvia,Euro Thousand,0.0
132865,2017,Cereals and cereal preparations (04),MT,Malta,Euro Thousand,493.0
132866,2017,Cereals and cereal preparations (04),MX,Mexico,Euro Thousand,0.0
132867,2017,Cereals and cereal preparations (04),MY,Malaysia,Euro Thousand,133.0
132868,2017,Cereals and cereal preparations (04),NL,Netherlands,Euro Thousand,4659.0
132869,2017,Cereals and cereal preparations (04),NO,Norway,Euro Thousand,78.0
132870,2017,Cereals and cereal preparations (04),PL,Poland,Euro Thousand,1134.0
132871,2017,Cereals and cereal preparations (04),PT,Portugal,Euro Thousand,91.0
132872,2017,Cereals and cereal preparations (04),RO,Romania,Euro Thousand,2.0
132873,2017,Cereals and cereal preparations (04),RU,Russia,Euro Thousand,8.0
132874,2017,Cereals and cereal preparations (04),SA,Saudi Arabia,Euro Thousand,1974.0
132875,2017,Cereals and cereal preparations (04),SE,Sweden,Euro Thousand,1365.0
132876,2017,Cereals and cereal preparations (04),SG,Singapore,Euro Thousand,17.0
132877,2017,Cereals and cereal preparations (04),SI,Slovenia,Euro Thousand,2.0
132878,2017,Cereals and cereal preparations (04),SK,Slovakia,Euro Thousand,0.0
132879,2017,Cereals and cereal preparations (04),TH,Thailand,Euro Thousand,0.0
132880,2017,Cereals and cereal preparations (04),TR,Turkey,Euro Thousand,1.0
132881,2017,Cereals and cereal preparations (04),TW,Taiwan,Euro Thousand,0.0
132882,2017,Cereals and cereal preparations (04),US,USA,Euro Thousand,13435.0
132883,2017,Cereals and cereal preparations (04),XB,Great Britain,Euro Thousand,295357.0
132884,2017,Cereals and cereal preparations (04),XI,Northern Ireland,Euro Thousand,81141.0
132885,2017,Cereals and cereal preparations (04),ZA,South Africa,Euro Thousand,583.0
132886,2017,Cereals and cereal preparations (04),ZZEU99,EU country not specified,Euro Thousand,0.0
132887,2017,Cereals and cereal preparations (04),ZZWORX27,Other countries,Euro Thousand,3329.0
132888,2017,Vegetables and fruit (05),AT,Austria,Euro Thousand,1205.0
132889,2017,Vegetables and fruit (05),AU,Australia,Euro Thousand,287.0
132890,2017,Vegetables and fruit (05),BE,Belgium,Euro Thousand,5129.0
132891,2017,Vegetables and fruit (05),BG,Bulgaria,Euro Thousand,904.0
132892,2017,Vegetables and fruit (05),BR,Brazil,Euro Thousand,0.0
132893,2017,Vegetables and fruit (05),CA,Canada,Euro Thousand,102.0
132894,2017,Vegetables and fruit (05),CH,Switzerland,Euro Thousand,566.0
132895,2017,Vegetables and fruit (05),CN,China,Euro Thousand,24.0
132896,2017,Vegetables and fruit (05),CY,Cyprus,Euro Thousand,22.0
132897,2017,Vegetables and fruit (05),CZ,Czech Republic,Euro Thousand,1481.0
132898,2017,Vegetables and fruit (05),DE,Germany,Euro Thousand,3490.0
132899,2017,Vegetables and fruit (05),DK,Denmark,Euro Thousand,204.0
132900,2017,Vegetables and fruit (05),EE,Estonia,Euro Thousand,0.0
132901,2017,Vegetables and fruit (05),ES,Spain,Euro Thousand,6365.0
132902,2017,Vegetables and fruit (05),FI,Finland,Euro Thousand,91.0
132903,2017,Vegetables and fruit (05),FR,France,Euro Thousand,4000.0
132904,2017,Vegetables and fruit (05),GR,Greece,Euro Thousand,140.0
132905,2017,Vegetables and fruit (05),HR,Croatia,Euro Thousand,548.0
132906,2017,Vegetables and fruit (05),HU,Hungary,Euro Thousand,525.0
132907,2017,Vegetables and fruit (05),IN,India,Euro Thousand,0.0
132908,2017,Vegetables and fruit (05),IT,Italy,Euro Thousand,1840.0
132909,2017,Vegetables and fruit (05),JP,Japan,Euro Thousand,0.0
132910,2017,Vegetables and fruit (05),KR,South Korea,Euro Thousand,1.0
132911,2017,Vegetables and fruit (05),LT,Lithuania,Euro Thousand,0.0
132912,2017,Vegetables and fruit (05),LU,Luxembourg,Euro Thousand,4.0
132913,2017,Vegetables and fruit (05),LV,Latvia,Euro Thousand,0.0
132914,2017,Vegetables and fruit (05),MT,Malta,Euro Thousand,329.0
132915,2017,Vegetables and fruit (05),MX,Mexico,Euro Thousand,0.0
132916,2017,Vegetables and fruit (05),MY,Malaysia,Euro Thousand,24.0
132917,2017,Vegetables and fruit (05),NL,Netherlands,Euro Thousand,3149.0
132918,2017,Vegetables and fruit (05),NO,Norway,Euro Thousand,17.0
132919,2017,Vegetables and fruit (05),PL,Poland,Euro Thousand,1207.0
132920,2017,Vegetables and fruit (05),PT,Portugal,Euro Thousand,316.0
132921,2017,Vegetables and fruit (05),RO,Romania,Euro Thousand,2447.0
132922,2017,Vegetables and fruit (05),RU,Russia,Euro Thousand,5247.0
132923,2017,Vegetables and fruit (05),SA,Saudi Arabia,Euro Thousand,9.0
132924,2017,Vegetables and fruit (05),SE,Sweden,Euro Thousand,314.0
132925,2017,Vegetables and fruit (05),SG,Singapore,Euro Thousand,13.0
132926,2017,Vegetables and fruit (05),SI,Slovenia,Euro Thousand,0.0
132927,2017,Vegetables and fruit (05),SK,Slovakia,Euro Thousand,1.0
132928,2017,Vegetables and fruit (05),TH,Thailand,Euro Thousand,0.0
132929,2017,Vegetables and fruit (05),TR,Turkey,Euro Thousand,208.0
132930,2017,Vegetables and fruit (05),TW,Taiwan,Euro Thousand,0.0
132931,2017,Vegetables and fruit (05),US,USA,Euro Thousand,1174.0
132932,2017,Vegetables and fruit (05),XB,Great Britain,Euro Thousand,202820.0
132933,2017,Vegetables and fruit (05),XI,Northern Ireland,Euro Thousand,47763.0
132934,2017,Vegetables and fruit (05),ZA,South Africa,Euro Thousand,0.0
132935,2017,Vegetables and fruit (05),ZZEU99,EU country not specified,Euro Thousand,0.0
132936,2017,Vegetables and fruit (05),ZZWORX27,Other countries,Euro Thousand,7500.0
132937,2017,"Sugar, sugar preparations and honey (06)",AT,Austria,Euro Thousand,721.0
132938,2017,"Sugar, sugar preparations and honey (06)",AU,Australia,Euro Thousand,210.0
132939,2017,"Sugar, sugar preparations and honey (06)",BE,Belgium,Euro Thousand,6569.0
132940,2017,"Sugar, sugar preparations and honey (06)",BG,Bulgaria,Euro Thousand,125.0
132941,2017,"Sugar, sugar preparations and honey (06)",BR,Brazil,Euro Thousand,11.0
132942,2017,"Sugar, sugar preparations and honey (06)",CA,Canada,Euro Thousand,1386.0
132943,2017,"Sugar, sugar preparations and honey (06)",CH,Switzerland,Euro Thousand,14.0
132944,2017,"Sugar, sugar preparations and honey (06)",CN,China,Euro Thousand,171.0
132945,2017,"Sugar, sugar preparations and honey (06)",CY,Cyprus,Euro Thousand,5.0
132946,2017,"Sugar, sugar preparations and honey (06)",CZ,Czech Republic,Euro Thousand,791.0
132947,2017,"Sugar, sugar preparations and honey (06)",DE,Germany,Euro Thousand,36255.0
132948,2017,"Sugar, sugar preparations and honey (06)",DK,Denmark,Euro Thousand,656.0
132949,2017,"Sugar, sugar preparations and honey (06)",EE,Estonia,Euro Thousand,213.0
132950,2017,"Sugar, sugar preparations and honey (06)",ES,Spain,Euro Thousand,334.0
132951,2017,"Sugar, sugar preparations and honey (06)",FI,Finland,Euro Thousand,439.0
132952,2017,"Sugar, sugar preparations and honey (06)",FR,France,Euro Thousand,30601.0
132953,2017,"Sugar, sugar preparations and honey (06)",GR,Greece,Euro Thousand,201.0
132954,2017,"Sugar, sugar preparations and honey (06)",HR,Croatia,Euro Thousand,0.0
132955,2017,"Sugar, sugar preparations and honey (06)",HU,Hungary,Euro Thousand,1144.0
132956,2017,"Sugar, sugar preparations and honey (06)",IN,India,Euro Thousand,2.0
132957,2017,"Sugar, sugar preparations and honey (06)",IT,Italy,Euro Thousand,6073.0
132958,2017,"Sugar, sugar preparations and honey (06)",JP,Japan,Euro Thousand,70.0
132959,2017,"Sugar, sugar preparations and honey (06)",KR,South Korea,Euro Thousand,5.0
132960,2017,"Sugar, sugar preparations and honey (06)",LT,Lithuania,Euro Thousand,0.0
132961,2017,"Sugar, sugar preparations and honey (06)",LU,Luxembourg,Euro Thousand,2.0
132962,2017,"Sugar, sugar preparations and honey (06)",LV,Latvia,Euro Thousand,0.0
132963,2017,"Sugar, sugar preparations and honey (06)",MT,Malta,Euro Thousand,108.0
132964,2017,"Sugar, sugar preparations and honey (06)",MX,Mexico,Euro Thousand,2.0
132965,2017,"Sugar, sugar preparations and honey (06)",MY,Malaysia,Euro Thousand,0.0
132966,2017,"Sugar, sugar preparations and honey (06)",NL,Netherlands,Euro Thousand,4298.0
132967,2017,"Sugar, sugar preparations and honey (06)",NO,Norway,Euro Thousand,216.0
132968,2017,"Sugar, sugar preparations and honey (06)",PL,Poland,Euro Thousand,6842.0
132969,2017,"Sugar, sugar preparations and honey (06)",PT,Portugal,Euro Thousand,379.0
132970,2017,"Sugar, sugar preparations and honey (06)",RO,Romania,Euro Thousand,1189.0
132971,2017,"Sugar, sugar preparations and honey (06)",RU,Russia,Euro Thousand,536.0
132972,2017,"Sugar, sugar preparations and honey (06)",SA,Saudi Arabia,Euro Thousand,0.0
132973,2017,"Sugar, sugar preparations and honey (06)",SE,Sweden,Euro Thousand,642.0
132974,2017,"Sugar, sugar preparations and honey (06)",SG,Singapore,Euro Thousand,258.0
132975,2017,"Sugar, sugar preparations and honey (06)",SI,Slovenia,Euro Thousand,22.0
132976,2017,"Sugar, sugar preparations and honey (06)",SK,Slovakia,Euro Thousand,53.0
132977,2017,"Sugar, sugar preparations and honey (06)",TH,Thailand,Euro Thousand,0.0
132978,2017,"Sugar, sugar preparations and honey (06)",TR,Turkey,Euro Thousand,22.0
